,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 0.001 h0 = 228.57142857142858 h1 = -2714.2857142857138 h2 = 37142.857142857145 h3 = -900000.0 h4 = 800000.0
1490,-2.55,4.0383,0,25,1,85,0.07502906574394465,13.552326968973746,8.30626491646778,5.735960144927536,5.735960144927536,0.03,-0.22936599303784314
1491,0.0,4.0328,0,25,1,85,0.07502906574394465,10.929295942720763,10.929295942720763,5.735960144927536,5.735960144927536,0.0,0.3001162571586657
1492,2.55,4.0396,0,25,1,85,0.07502906574394465,8.30626491646778,13.552326968973746,5.735960144927536,5.735960144927536,0.03,-0.22936599303784314
1493,5.1,4.0423,0,25,1,85,0.07502906574394465,5.683233890214797,16.17535799522673,5.735960144927536,5.735960144927536,0.06,-3.9357417281298335
1494,7.65,4.0465,0,25,1,85,0.07502906574394465,3.060202863961814,18.798389021479714,5.735960144927536,5.735960144927536,0.09000000000000001,-13.99590417814858
1495,10.2,4.0492,0,25,1,85,0.07502906574394465,0.43717183770883056,21.421420047732695,5.735960144927536,5.735960144927536,0.12,-33.58670395531802
1496,12.75,4.0533,0,25,1,85,0.07502906574394465,-3.1719208211143695,24.04445107398568,5.735960144927536,5.735960144927536,0.15,-1.608638788443469e-06
1497,13.6,4.0506,0,25,1,85,0.07502906574394465,-4.440689149560117,24.918794749403343,5.735960144927536,5.735960144927536,0.16,-9.823025480297682e-07
1498,14.45,4.0382,0,25,1,85,0.07502906574394465,-5.709457478005865,25.793138424821002,5.735960144927536,5.735960144927536,0.16999999999999998,-7.0050472263569e-07
1499,15.3,4.0096,0,25,1,85,0.07502906574394465,-6.978225806451613,26.667482100238665,5.735960144927536,5.735960144927536,0.18000000000000002,-5.455178252786846e-07
1500,16.15,3.8907,0,25,1,85,0.07502906574394465,-8.24699413489736,27.541825775656324,5.735960144927536,5.735960144927536,0.18999999999999997,-4.490864116099112e-07
1501,17.0,3.635,0,25,1,85,0.07502906574394465,-9.515762463343108,28.416169451073987,5.735960144927536,5.735960144927536,0.2,-3.838344193030674e-07
1502,17.85,3.2946,0,25,1,85,0.07502906574394465,-10.784530791788857,29.290513126491646,5.735960144927536,5.735960144927536,0.21000000000000002,-3.368968421944773e-07
1503,18.7,2.9255,0,25,1,85,0.07502906574394465,-12.053299120234604,30.16485680190931,5.735960144927536,5.735960144927536,0.22,-3.015169315556277e-07
1504,19.55,2.5568,0,25,1,85,0.07502906574394465,-13.322067448680352,31.03920047732697,5.735960144927536,5.735960144927536,0.23,-2.7384047203541263e-07
1505,20.4,2.1667,0,25,1,85,0.07502906574394465,-14.5908357771261,31.91354415274463,5.735960144927536,5.735960144927536,0.24,-2.5152407858447046e-07
1506,21.25,1.758,0,25,1,85,0.07502906574394465,-15.859604105571847,32.78788782816229,5.735960144927536,5.735960144927536,0.25,-2.330686781527124e-07
1507,22.1,1.3817,0,25,1,85,0.07502906574394465,-17.128372434017596,33.66223150357995,5.735960144927536,5.735960144927536,0.26,-2.1747479166360703e-07
1508,22.95,0.98345,0,25,1,85,0.07502906574394465,-18.397140762463344,34.536575178997616,5.735960144927536,5.735960144927536,0.27,-2.0405284660126907e-07
1509,23.8,0.60697,0,25,1,85,0.07502906574394465,-19.66590909090909,35.41091885441527,5.735960144927536,5.735960144927536,0.28,-1.9231284057379686e-07
1510,24.65,0.32261999999999996,0,25,1,85,0.07502906574394465,-20.934677419354838,36.285262529832934,5.735960144927536,5.735960144927536,0.29,-1.81898201494045e-07
1511,25.5,0.17088,0,25,1,85,0.07502906574394465,-22.203445747800586,37.1596062052506,5.735960144927536,5.735960144927536,0.3,-1.7254345949152195e-07
1512,26.35,0.11735,0,25,1,85,0.07502906574394465,-23.472214076246335,38.03394988066826,5.735960144927536,5.735960144927536,0.31,-1.6404780699959933e-07
1513,27.2,0.10103,0,25,1,85,0.07502906574394465,-24.740982404692083,38.908293556085916,5.735960144927536,5.735960144927536,0.32,-1.562562342764334e-07
1514,28.05,0.094399,0,25,1,85,0.07502906574394465,-26.009750733137828,39.78263723150358,5.735960144927536,5.735960144927536,0.33,-1.4904778828448316e-07
1515,28.9,0.09097100000000001,0,25,1,85,0.07502906574394465,-27.278519061583577,40.65698090692124,5.735960144927536,5.735960144927536,0.33999999999999997,-1.4232667918094016e-07
1516,29.75,0.087962,0,25,1,85,0.07502906574394465,-28.547287390029325,41.531324582338904,5.735960144927536,5.735960144927536,0.35,-1.36016261120452e-07
1517,32.3,0.080219,0,25,1,85,0.07502906574394465,-32.35359237536657,44.154355608591885,5.735960144927536,5.735960144927536,0.37999999999999995,-1.1898217550479194e-07
1518,34.85,0.073001,0,25,1,85,0.07502906574394465,-36.15989736070381,46.777386634844866,5.735960144927536,5.735960144927536,0.41000000000000003,-1.0397467988991811e-07
1519,37.4,0.066393,0,25,1,85,0.07502906574394465,-39.96620234604106,49.400417661097855,5.735960144927536,5.735960144927536,0.44,-9.031138501951854e-08
1520,39.95,0.059780999999999994,0,25,1,85,0.07502906574394465,-43.7725073313783,52.023448687350836,5.735960144927536,5.735960144927536,0.47000000000000003,-7.757224128796697e-08
1521,42.5,0.053762,0,25,1,85,0.07502906574394465,-47.57881231671554,54.64647971360382,5.735960144927536,5.735960144927536,0.5,-6.54887566381558e-08
1522,45.05,0.048734,0,25,1,85,0.07502906574394465,-51.385117302052784,57.2695107398568,5.735960144927536,5.735960144927536,0.5299999999999999,-5.3881524891733364e-08
1523,47.6,0.044049,0,25,1,85,0.07502906574394465,-55.19142228739003,59.89254176610979,5.735960144927536,5.735960144927536,0.56,-4.262686501313818e-08
1524,50.15,0.040327999999999996,0,25,1,85,0.07502906574394465,-58.997727272727275,62.51557279236277,5.735960144927536,5.735960144927536,0.59,-3.163780180062901e-08
1525,52.7,0.037098,0,25,1,85,0.07502906574394465,-62.80403225806452,65.13860381861575,5.735960144927536,5.735960144927536,0.62,-2.0851958423293334e-08
1526,55.25,0.034063,0,25,1,85,0.07502906574394465,-66.61033724340176,67.76163484486874,5.735960144927536,5.735960144927536,0.65,-1.0223143415149698e-08
1527,57.8,0.031622000000000004,0,25,1,85,0.07502906574394465,-70.41664222873901,70.38466587112171,5.735960144927536,5.735960144927536,0.6799999999999999,2.8271804235293116e-10
1528,59.5,0.030116000000000004,0,25,1,85,0.07502906574394465,-72.9541788856305,72.13335322195704,5.735960144927536,5.735960144927536,0.7,7.230736704462012e-09
1529,-80.75,0.022065,0,50,1,85,0.07502906574394465,104.92124105011933,-88.81378299120234,11.471920289855072,11.471920289855072,0.95,-1.5105610549997317e-07
1530,-79.05,0.023157,0,50,1,85,0.07502906574394465,103.17255369928401,-86.27624633431085,11.471920289855072,11.471920289855072,0.9299999999999999,-1.5930853458448348e-07
1531,-76.5,0.024928,0,50,1,85,0.07502906574394465,100.54952267303102,-82.4699413489736,11.471920289855072,11.471920289855072,0.9,-1.7198211357963277e-07
1532,-73.95,0.026862,0,50,1,85,0.07502906574394465,97.92649164677805,-78.66363636363636,11.471920289855072,11.471920289855072,0.87,-1.8506015047780764e-07
1533,-71.4,0.029117,0,50,1,85,0.07502906574394465,95.30346062052506,-74.85733137829912,11.471920289855072,11.471920289855072,0.8400000000000001,-1.9862747781968845e-07
1534,-68.85,0.031617,0,50,1,85,0.07502906574394465,92.68042959427207,-71.05102639296187,11.471920289855072,11.471920289855072,0.8099999999999999,-2.127798131598666e-07
1535,-66.3,0.034395999999999996,0,50,1,85,0.07502906574394465,90.0573985680191,-67.24472140762464,11.471920289855072,11.471920289855072,0.7799999999999999,-2.2764239262691446e-07
1536,-63.75,0.037523,0,50,1,85,0.07502906574394465,87.43436754176611,-63.43841642228739,11.471920289855072,11.471920289855072,0.75,-2.4337441028927207e-07
1537,-61.2,0.041004,0,50,1,85,0.07502906574394465,84.81133651551313,-59.63211143695015,11.471920289855072,11.471920289855072,0.7200000000000001,-2.6018358839702465e-07
1538,-58.65,0.044537,0,50,1,85,0.07502906574394465,82.18830548926015,-55.825806451612905,11.471920289855072,11.471920289855072,0.69,-2.783395199845864e-07
1539,-56.1,0.048313999999999996,0,50,1,85,0.07502906574394465,79.56527446300716,-52.019501466275656,11.471920289855072,11.471920289855072,0.66,-2.982070953523122e-07
1540,-53.55,0.05218300000000001,0,50,1,85,0.07502906574394465,76.94224343675418,-48.213196480938414,11.471920289855072,11.471920289855072,0.63,-3.2028162615570787e-07
1541,-51.0,0.056538,0,50,1,85,0.07502906574394465,74.3192124105012,-44.40689149560117,11.471920289855072,11.471920289855072,0.6,-3.452582866608483e-07
1542,-50.15,0.05815,0,50,1,85,0.07502906574394465,73.44486873508353,-43.13812316715543,11.471920289855072,11.471920289855072,0.59,-3.5438925844882015e-07
1543,-49.3,0.060371,0,50,1,85,0.07502906574394465,72.57052505966587,-41.869354838709675,11.471920289855072,11.471920289855072,0.58,-3.6399606444595453e-07
1544,-48.45,0.064575,0,50,1,85,0.07502906574394465,71.6961813842482,-40.60058651026393,11.471920289855072,11.471920289855072,0.5700000000000001,-3.741328767184599e-07
1545,-47.6,0.07621499999999999,0,50,1,85,0.07502906574394465,70.82183770883054,-39.33181818181818,11.471920289855072,11.471920289855072,0.56,-3.848606174955843e-07
1546,-46.75,0.11534000000000001,0,50,1,85,0.07502906574394465,69.9474940334129,-38.06304985337243,11.471920289855072,11.471920289855072,0.55,-3.962499983545477e-07
1547,-45.9,0.20172,0,50,1,85,0.07502906574394465,69.07315035799523,-36.79428152492669,11.471920289855072,11.471920289855072,0.54,-4.083834312696339e-07
1548,-45.05,0.33494,0,50,1,85,0.07502906574394465,68.19880668257757,-35.52551319648094,11.471920289855072,11.471920289855072,0.5299999999999999,-4.2135687418177825e-07
1549,-44.2,0.48081999999999997,0,50,1,85,0.07502906574394465,67.3244630071599,-34.25674486803519,11.471920289855072,11.471920289855072,0.52,-4.352814503128371e-07
1550,-43.35,0.62552,0,50,1,85,0.07502906574394465,66.45011933174224,-32.98797653958944,11.471920289855072,11.471920289855072,0.51,-4.502891264896146e-07
1551,-42.5,0.7747,0,50,1,85,0.07502906574394465,65.57577565632458,-31.719208211143695,11.471920289855072,11.471920289855072,0.5,-4.6653730938481853e-07
1552,-41.65,0.92891,0,50,1,85,0.07502906574394465,64.70143198090692,-30.450439882697946,11.471920289855072,11.471920289855072,0.49,-4.84211280560924e-07
1553,-40.8,1.0811,0,50,1,85,0.07502906574394465,63.82708830548926,-29.1816715542522,11.471920289855072,11.471920289855072,0.48,-5.0353593083253e-07
1554,-39.95,1.2276,0,50,1,85,0.07502906574394465,62.9527446300716,-27.912903225806453,11.471920289855072,11.471920289855072,0.47000000000000003,-5.247828573346829e-07
1555,-39.1,1.3769,0,50,1,85,0.07502906574394465,62.07840095465394,-26.644134897360704,11.471920289855072,11.471920289855072,0.46,-5.482844563362289e-07
1556,-38.25,1.4988,0,50,1,85,0.07502906574394465,61.204057279236274,-25.375366568914956,11.471920289855072,11.471920289855072,0.45,-5.744507303758755e-07
1557,-37.4,1.5678,0,50,1,85,0.07502906574394465,60.32971360381862,-24.106598240469207,11.471920289855072,11.471920289855072,0.44,-6.037933821679461e-07
1558,-36.55,1.5918,0,50,1,85,0.07502906574394465,59.455369928400955,-22.83782991202346,11.471920289855072,11.471920289855072,0.43,-6.369578744162362e-07
1559,-35.7,1.599,0,50,1,85,0.07502906574394465,58.58102625298329,-21.569061583577714,11.471920289855072,11.471920289855072,0.42000000000000004,-6.747695739592789e-07
1560,-34.85,1.6006,0,50,1,85,0.07502906574394465,57.70668257756563,-20.300293255131965,11.471920289855072,11.471920289855072,0.41000000000000003,-7.182988135965311e-07
1561,-34.0,1.6005,0,50,1,85,0.07502906574394465,56.832338902147974,-19.031524926686217,11.471920289855072,11.471920289855072,0.4,-7.689562305490309e-07
1562,-31.45,1.6004,0,50,1,85,0.07502906574394465,54.209307875894986,-15.225219941348973,11.471920289855072,11.471920289855072,0.37,-9.864828532565518e-07
1563,-28.9,1.6001,0,50,1,85,0.07502906574394465,51.586276849642005,-11.41891495601173,11.471920289855072,11.471920289855072,0.33999999999999997,-1.4048399831786917e-06
1564,-26.35,1.5998,0,50,1,85,0.07502906574394465,48.96324582338902,-7.6126099706744865,11.471920289855072,11.471920289855072,0.31,-2.458076219548829e-06
1565,-23.8,1.6022,0,50,1,85,0.07502906574394465,46.340214797136035,-3.8063049853372433,11.471920289855072,11.471920289855072,0.28,-7.37312682546458e-06
1566,-21.25,1.6032,0,50,1,85,0.07502906574394465,43.717183770883054,0.0,11.471920289855072,11.471920289855072,0.25,-153.05661388661386
1567,-18.7,1.6052,0,50,1,85,0.07502906574394465,41.09415274463007,2.6230310262529835,11.471920289855072,11.471920289855072,0.22,-208.5119905717122
1568,-16.15,1.6043,0,50,1,85,0.07502906574394465,38.47112171837709,5.246062052505967,11.471920289855072,11.471920289855072,0.18999999999999997,-134.20798664265152
1569,-13.6,1.6032,0,50,1,85,0.07502906574394465,35.8480906921241,7.86909307875895,11.471920289855072,11.471920289855072,0.16,-80.02430307923588
1570,-11.05,1.6016,0,50,1,85,0.07502906574394465,33.22505966587112,10.492124105011934,11.471920289855072,11.471920289855072,0.13,-42.78405112065613
1571,-8.5,1.6004,0,50,1,85,0.07502906574394465,30.602028639618137,13.115155131264917,11.471920289855072,11.471920289855072,0.1,-19.310337728312703
1572,-5.95,1.5998,0,50,1,85,0.07502906574394465,27.978997613365156,15.7381861575179,11.471920289855072,11.471920289855072,0.07,-6.426269459641699
1573,-3.4,1.5963,0,50,1,85,0.07502906574394465,25.35596658711217,18.361217183770883,11.471920289855072,11.471920289855072,0.04,-0.9549527945806098
1574,-0.85,1.5966,0,50,1,85,0.07502906574394465,22.73293556085919,20.984248210023868,11.471920289855072,11.471920289855072,0.01,0.28050580751723975
1575,0.0,1.5963,0,50,1,85,0.07502906574394465,21.858591885441527,21.858591885441527,11.471920289855072,11.471920289855072,0.0,0.3001162615215003
1576,0.85,1.5958,0,50,1,85,0.07502906574394465,20.984248210023868,22.73293556085919,11.471920289855072,11.471920289855072,0.01,0.28050580751723975
1577,3.4,1.5969,0,50,1,85,0.07502906574394465,18.361217183770883,25.35596658711217,11.471920289855072,11.471920289855072,0.04,-0.9549527945806098
1578,5.95,1.598,0,50,1,85,0.07502906574394465,15.7381861575179,27.978997613365156,11.471920289855072,11.471920289855072,0.07,-6.426269459641699
1579,8.5,1.6015,0,50,1,85,0.07502906574394465,13.115155131264917,30.602028639618137,11.471920289855072,11.471920289855072,0.1,-19.310337728312703
1580,11.05,1.6017,0,50,1,85,0.07502906574394465,10.492124105011934,33.22505966587112,11.471920289855072,11.471920289855072,0.13,-42.78405112065613
1581,13.6,1.6052,0,50,1,85,0.07502906574394465,7.86909307875895,35.8480906921241,11.471920289855072,11.471920289855072,0.16,-80.02430307923588
1582,16.15,1.6056,0,50,1,85,0.07502906574394465,5.246062052505967,38.47112171837709,11.471920289855072,11.471920289855072,0.18999999999999997,-134.20798664265152
1583,18.7,1.6027,0,50,1,85,0.07502906574394465,2.6230310262529835,41.09415274463007,11.471920289855072,11.471920289855072,0.22,-208.5119905717122
1584,21.25,1.603,0,50,1,85,0.07502906574394465,0.0,43.717183770883054,11.471920289855072,11.471920289855072,0.25,-153.05661388661386
1585,23.8,1.6015,0,50,1,85,0.07502906574394465,-3.8063049853372433,46.340214797136035,11.471920289855072,11.471920289855072,0.28,-7.37312682546458e-06
1586,26.35,1.6016,0,50,1,85,0.07502906574394465,-7.6126099706744865,48.96324582338902,11.471920289855072,11.471920289855072,0.31,-2.458076219548829e-06
1587,28.9,1.6005,0,50,1,85,0.07502906574394465,-11.41891495601173,51.586276849642005,11.471920289855072,11.471920289855072,0.33999999999999997,-1.4048399831786917e-06
1588,31.45,1.6017,0,50,1,85,0.07502906574394465,-15.225219941348973,54.209307875894986,11.471920289855072,11.471920289855072,0.37,-9.864828532565518e-07
1589,34.0,1.6015,0,50,1,85,0.07502906574394465,-19.031524926686217,56.832338902147974,11.471920289855072,11.471920289855072,0.4,-7.689562305490309e-07
1590,34.85,1.6014,0,50,1,85,0.07502906574394465,-20.300293255131965,57.70668257756563,11.471920289855072,11.471920289855072,0.41000000000000003,-7.182988135965311e-07
1591,35.7,1.5988,0,50,1,85,0.07502906574394465,-21.569061583577714,58.58102625298329,11.471920289855072,11.471920289855072,0.42000000000000004,-6.747695739592789e-07
1592,36.55,1.5853,0,50,1,85,0.07502906574394465,-22.83782991202346,59.455369928400955,11.471920289855072,11.471920289855072,0.43,-6.369578744162362e-07
1593,37.4,1.5414,0,50,1,85,0.07502906574394465,-24.106598240469207,60.32971360381862,11.471920289855072,11.471920289855072,0.44,-6.037933821679461e-07
1594,38.25,1.4478,0,50,1,85,0.07502906574394465,-25.375366568914956,61.204057279236274,11.471920289855072,11.471920289855072,0.45,-5.744507303758755e-07
1595,39.1,1.3091,0,50,1,85,0.07502906574394465,-26.644134897360704,62.07840095465394,11.471920289855072,11.471920289855072,0.46,-5.482844563362289e-07
1596,39.95,1.166,0,50,1,85,0.07502906574394465,-27.912903225806453,62.9527446300716,11.471920289855072,11.471920289855072,0.47000000000000003,-5.247828573346829e-07
1597,40.8,1.0183,0,50,1,85,0.07502906574394465,-29.1816715542522,63.82708830548926,11.471920289855072,11.471920289855072,0.48,-5.0353593083253e-07
1598,41.65,0.86634,0,50,1,85,0.07502906574394465,-30.450439882697946,64.70143198090692,11.471920289855072,11.471920289855072,0.49,-4.84211280560924e-07
1599,42.5,0.7148100000000001,0,50,1,85,0.07502906574394465,-31.719208211143695,65.57577565632458,11.471920289855072,11.471920289855072,0.5,-4.6653730938481853e-07
1600,43.35,0.56157,0,50,1,85,0.07502906574394465,-32.98797653958944,66.45011933174224,11.471920289855072,11.471920289855072,0.51,-4.502891264896146e-07
1601,44.2,0.41334,0,50,1,85,0.07502906574394465,-34.25674486803519,67.3244630071599,11.471920289855072,11.471920289855072,0.52,-4.352814503128371e-07
1602,45.05,0.26454,0,50,1,85,0.07502906574394465,-35.52551319648094,68.19880668257757,11.471920289855072,11.471920289855072,0.5299999999999999,-4.2135687418177825e-07
1603,45.9,0.15182,0,50,1,85,0.07502906574394465,-36.79428152492669,69.07315035799523,11.471920289855072,11.471920289855072,0.54,-4.083834312696339e-07
1604,46.75,0.091337,0,50,1,85,0.07502906574394465,-38.06304985337243,69.9474940334129,11.471920289855072,11.471920289855072,0.55,-3.962499983545477e-07
