,r,señal,FFF,Area,In,Z
5068,89.7,0.019272,0,100,1,115
5069,93.15,0.017853,0,100,1,115
5070,96.6,0.016588,0,100,1,115
5071,100.05,0.015481,0,100,1,115
5072,103.5,0.01445,0,100,1,115
5073,106.95,0.013497,0,100,1,115
5074,109.25,0.012922,0,100,1,115
5075,109.25,0.0043403999999999995,1,100,1,115
5076,106.95,0.0044932999999999996,1,100,1,115
5077,103.5,0.0047098999999999995,1,100,1,115
5078,100.05,0.0050108999999999996,1,100,1,115
5079,96.6,0.005321,1,100,1,115
5080,93.15,0.0057463,1,100,1,115
5081,89.7,0.0062652,1,100,1,115
5082,86.25,0.006794499999999999,1,100,1,115
5083,82.8,0.007400199999999999,1,100,1,115
5084,79.35,0.0080097,1,100,1,115
5085,75.9,0.0086131,1,100,1,115
5086,72.45,0.0093773,1,100,1,115
5087,69.0,0.010391,1,100,1,115
5088,67.85,0.010835,1,100,1,115
5089,66.7,0.01127,1,100,1,115
5090,65.55,0.011902,1,100,1,115
5091,64.4,0.013054,1,100,1,115
5092,63.25,0.016424,1,100,1,115
5093,62.1,0.027093,1,100,1,115
5094,60.95,0.056635000000000005,1,100,1,115
5095,59.8,0.11091,1,100,1,115
5096,58.65,0.1878,1,100,1,115
5097,57.5,0.27374,1,100,1,115
5098,56.35,0.3656,1,100,1,115
5099,55.2,0.45783,1,100,1,115
5100,54.05,0.54661,1,100,1,115
5101,52.9,0.62175,1,100,1,115
5102,51.75,0.67024,1,100,1,115
5103,50.6,0.69396,1,100,1,115
5104,49.45,0.70428,1,100,1,115
5105,48.3,0.70935,1,100,1,115
5106,47.15,0.71254,1,100,1,115
5107,46.0,0.7157399999999999,1,100,1,115
5108,42.55,0.72356,1,100,1,115
5109,39.1,0.72997,1,100,1,115
5110,35.65,0.7368899999999999,1,100,1,115
5111,32.2,0.7439,1,100,1,115
5112,28.75,0.75,1,100,1,115
5113,25.3,0.75547,1,100,1,115
5114,21.85,0.76026,1,100,1,115
5115,18.4,0.76452,1,100,1,115
5116,14.95,0.76765,1,100,1,115
5117,11.5,0.77013,1,100,1,115
5118,8.05,0.7720100000000001,1,100,1,115
5119,4.6,0.77364,1,100,1,115
5120,1.15,0.77278,1,100,1,115
5121,0.0,0.77264,1,100,1,115
5122,1.15,0.77304,1,100,1,115
5123,4.6,0.7733,1,100,1,115
5124,8.05,0.77159,1,100,1,115
5125,11.5,0.7693399999999999,1,100,1,115
5126,14.95,0.76667,1,100,1,115
5127,18.4,0.76283,1,100,1,115
5128,21.85,0.75748,1,100,1,115
5129,25.3,0.75268,1,100,1,115
5130,28.75,0.7479899999999999,1,100,1,115
5131,32.2,0.7420399999999999,1,100,1,115
5132,35.65,0.73546,1,100,1,115
5133,39.1,0.72954,1,100,1,115
5134,42.55,0.72164,1,100,1,115
5135,46.0,0.7135600000000001,1,100,1,115
5136,47.15,0.71123,1,100,1,115
5137,48.3,0.7087,1,100,1,115
5138,49.45,0.70431,1,100,1,115
5139,50.6,0.6984199999999999,1,100,1,115
5140,51.75,0.68197,1,100,1,115
5141,52.9,0.64427,1,100,1,115
5142,54.05,0.58206,1,100,1,115
5143,55.2,0.50061,1,100,1,115
5144,56.35,0.41248999999999997,1,100,1,115
5145,57.5,0.31911,1,100,1,115
5146,58.65,0.22879000000000002,1,100,1,115
5147,59.8,0.14409,1,100,1,115
5148,60.95,0.078605,1,100,1,115
5149,62.1,0.038813,1,100,1,115
5150,63.25,0.021122,1,100,1,115
5151,64.4,0.014825999999999999,1,100,1,115
5152,65.55,0.012426999999999999,1,100,1,115
5153,66.7,0.011476,1,100,1,115
5154,67.85,0.010931999999999999,1,100,1,115
5155,69.0,0.010483,1,100,1,115
5156,72.45,0.0094657,1,100,1,115
5157,75.9,0.008716799999999999,1,100,1,115
5158,79.35,0.0080117,1,100,1,115
5159,82.8,0.0073694,1,100,1,115
5160,86.25,0.0067689,1,100,1,115
5161,89.7,0.0062242,1,100,1,115
5162,93.15,0.0057115,1,100,1,115
5163,96.6,0.0053184,1,100,1,115
5164,100.05,0.0050085,1,100,1,115
5165,103.5,0.0046841,1,100,1,115
5166,106.95,0.004479100000000001,1,100,1,115
5167,109.25,0.004328800000000001,1,100,1,115
5168,166.75,0.018363,0,400,1,115
5169,164.45,0.018987999999999998,0,400,1,115
5170,161.0,0.020012000000000002,0,400,1,115
5171,157.55,0.021093999999999998,0,400,1,115
5172,154.1,0.022305000000000002,0,400,1,115
5173,150.65,0.023549,0,400,1,115
5174,147.2,0.024824000000000002,0,400,1,115
5175,143.75,0.026181,0,400,1,115
5176,140.3,0.027612,0,400,1,115
5177,136.85,0.028980000000000002,0,400,1,115
5178,133.4,0.030431,0,400,1,115
5179,129.95,0.031973,0,400,1,115
5180,126.5,0.033637,0,400,1,115
5181,125.35,0.034314,0,400,1,115
5182,124.2,0.035062,0,400,1,115
5183,123.05,0.035828,0,400,1,115
5184,121.9,0.037347000000000005,0,400,1,115
5185,120.75,0.042131,0,400,1,115
5186,119.6,0.056971,0,400,1,115
5187,118.45,0.094674,0,400,1,115
5188,117.3,0.1572,0,400,1,115
5189,116.15,0.23684000000000002,0,400,1,115
5190,115.0,0.32459,0,400,1,115
5191,113.85,0.41431,0,400,1,115
5192,112.7,0.50446,0,400,1,115
5193,111.55,0.58694,0,400,1,115
5194,110.4,0.65313,0,400,1,115
5195,109.25,0.69167,0,400,1,115
5196,108.1,0.70798,0,400,1,115
5197,106.95,0.71337,0,400,1,115
5198,105.8,0.71446,0,400,1,115
5199,104.65,0.71529,0,400,1,115
5200,103.5,0.71627,0,400,1,115
5201,100.05,0.71736,0,400,1,115
5202,96.6,0.7186100000000001,0,400,1,115
5203,93.15,0.71973,0,400,1,115
5204,89.7,0.7203,0,400,1,115
5205,86.25,0.7205600000000001,0,400,1,115
5206,82.8,0.72124,0,400,1,115
5207,79.35,0.7209800000000001,0,400,1,115
5208,75.9,0.72124,0,400,1,115
5209,72.45,0.72139,0,400,1,115
5210,69.0,0.72068,0,400,1,115
5211,65.55,0.7209399999999999,0,400,1,115
5212,62.1,0.72,0,400,1,115
5213,58.65,0.72015,0,400,1,115
5214,55.2,0.71917,0,400,1,115
5215,51.75,0.71834,0,400,1,115
5216,48.3,0.71586,0,400,1,115
5217,44.85,0.7146100000000001,0,400,1,115
5218,41.4,0.71363,0,400,1,115
5219,37.95,0.71186,0,400,1,115
5220,34.5,0.7113,0,400,1,115
5221,31.05,0.7108800000000001,0,400,1,115
5222,27.6,0.71044,0,400,1,115
5223,24.15,0.7104699999999999,0,400,1,115
5224,20.7,0.71017,0,400,1,115
5225,17.25,0.7089300000000001,0,400,1,115
5226,13.8,0.70713,0,400,1,115
5227,10.35,0.70617,0,400,1,115
5228,6.9,0.70508,0,400,1,115
5229,3.45,0.70452,0,400,1,115
5230,0.0,0.7036899999999999,0,400,1,115
5231,3.45,0.7047899999999999,0,400,1,115
5232,6.9,0.7052,0,400,1,115
5233,10.35,0.7056100000000001,0,400,1,115
5234,13.8,0.7075600000000001,0,400,1,115
5235,17.25,0.70878,0,400,1,115
5236,20.7,0.71017,0,400,1,115
5237,24.15,0.71044,0,400,1,115
5238,27.6,0.71073,0,400,1,115
5239,31.05,0.7104699999999999,0,400,1,115
5240,34.5,0.71002,0,400,1,115
5241,37.95,0.7115600000000001,0,400,1,115
5242,41.4,0.71281,0,400,1,115
5243,44.85,0.71446,0,400,1,115
5244,48.3,0.71668,0,400,1,115
5245,51.75,0.7176600000000001,0,400,1,115
5246,55.2,0.71887,0,400,1,115
5247,58.65,0.72041,0,400,1,115
5248,62.1,0.7197,0,400,1,115
5249,65.55,0.72027,0,400,1,115
5250,69.0,0.72027,0,400,1,115
5251,72.45,0.7205600000000001,0,400,1,115
5252,75.9,0.7205600000000001,0,400,1,115
5253,79.35,0.72027,0,400,1,115
5254,82.8,0.7205600000000001,0,400,1,115
5255,86.25,0.72038,0,400,1,115
5256,89.7,0.71944,0,400,1,115
5257,93.15,0.71917,0,400,1,115
5258,96.6,0.71763,0,400,1,115
5259,100.05,0.7168,0,400,1,115
5260,103.5,0.71503,0,400,1,115
5261,104.65,0.71532,0,400,1,115
5262,105.8,0.7139300000000001,0,400,1,115
5263,106.95,0.7125100000000001,0,400,1,115
5264,108.1,0.70881,0,400,1,115
5265,109.25,0.69306,0,400,1,115
5266,110.4,0.65492,0,400,1,115
5267,111.55,0.5905,0,400,1,115
5268,112.7,0.51078,0,400,1,115
5269,113.85,0.4233,0,400,1,115
5270,115.0,0.33343,0,400,1,115
5271,116.15,0.2444,0,400,1,115
5272,117.3,0.16095,0,400,1,115
5273,118.45,0.09658,0,400,1,115
5274,119.6,0.058753,0,400,1,115
5275,120.75,0.043026,0,400,1,115
5276,121.9,0.037877999999999995,0,400,1,115
5277,123.05,0.036036,0,400,1,115
5278,124.2,0.035138,0,400,1,115
5279,125.35,0.034467000000000005,0,400,1,115
5280,126.5,0.033761,0,400,1,115
5281,129.95,0.032041,0,400,1,115
5282,133.4,0.030501,0,400,1,115
5283,136.85,0.029133999999999997,0,400,1,115
5284,140.3,0.027725,0,400,1,115
5285,143.75,0.026305000000000002,0,400,1,115
5286,147.2,0.024959000000000002,0,400,1,115
5287,150.65,0.023668,0,400,1,115
5288,154.1,0.022411,0,400,1,115
5289,157.55,0.021214,0,400,1,115
5290,161.0,0.020158000000000002,0,400,1,115
5291,164.45,0.019105,0,400,1,115
5292,166.75,0.018442,0,400,1,115
5293,166.75,0.0069486,1,400,1,115
5294,164.45,0.0071719999999999996,1,400,1,115
5295,161.0,0.0074694,1,400,1,115
5296,157.55,0.007790000000000001,1,400,1,115
5297,154.1,0.0081985,1,400,1,115
5298,150.65,0.008633700000000001,1,400,1,115
5299,147.2,0.009187,1,400,1,115
5300,143.75,0.0097225,1,400,1,115
5301,140.3,0.010248,1,400,1,115
5302,136.85,0.010745999999999999,1,400,1,115
5303,133.4,0.011297,1,400,1,115
5304,129.95,0.012057,1,400,1,115
5305,126.5,0.012967,1,400,1,115
5306,125.35,0.013322,1,400,1,115
5307,124.2,0.013818,1,400,1,115
5308,123.05,0.014362999999999999,1,400,1,115
5309,121.9,0.015572999999999998,1,400,1,115
5310,120.75,0.018871000000000002,1,400,1,115
5311,119.6,0.02883,1,400,1,115
5312,118.45,0.054561,1,400,1,115
5313,117.3,0.098623,1,400,1,115
5314,116.15,0.15609,1,400,1,115
5315,115.0,0.22145,1,400,1,115
5316,113.85,0.28862,1,400,1,115
5317,112.7,0.35727,1,400,1,115
5318,111.55,0.41975,1,400,1,115
5319,110.4,0.4715,1,400,1,115
5320,109.25,0.50356,1,400,1,115
5321,108.1,0.5189199999999999,1,400,1,115
5322,106.95,0.5264300000000001,1,400,1,115
5323,105.8,0.5299,1,400,1,115
5324,104.65,0.5330199999999999,1,400,1,115
5325,103.5,0.5343600000000001,1,400,1,115
5326,100.05,0.54196,1,400,1,115
5327,96.6,0.54855,1,400,1,115
5328,93.15,0.55591,1,400,1,115
5329,89.7,0.56242,1,400,1,115
5330,86.25,0.56879,1,400,1,115
5331,82.8,0.57536,1,400,1,115
5332,79.35,0.5827,1,400,1,115
5333,75.9,0.5885100000000001,1,400,1,115
5334,72.45,0.5957100000000001,1,400,1,115
5335,69.0,0.60246,1,400,1,115
5336,65.55,0.60853,1,400,1,115
5337,62.1,0.6150899999999999,1,400,1,115
5338,58.65,0.6207600000000001,1,400,1,115
5339,55.2,0.62702,1,400,1,115
5340,51.75,0.63393,1,400,1,115
5341,48.3,0.6401899999999999,1,400,1,115
5342,44.85,0.6461600000000001,1,400,1,115
5343,41.4,0.65152,1,400,1,115
5344,37.95,0.65766,1,400,1,115
5345,34.5,0.66237,1,400,1,115
5346,31.05,0.6672399999999999,1,400,1,115
5347,27.6,0.67228,1,400,1,115
5348,24.15,0.67673,1,400,1,115
5349,20.7,0.68016,1,400,1,115
5350,17.25,0.68308,1,400,1,115
5351,13.8,0.68594,1,400,1,115
5352,10.35,0.6874600000000001,1,400,1,115
5353,6.9,0.68874,1,400,1,115
5354,3.45,0.69029,1,400,1,115
5355,0.0,0.68997,1,400,1,115
5356,3.45,0.68983,1,400,1,115
5357,6.9,0.68888,1,400,1,115
5358,10.35,0.6865,1,400,1,115
5359,13.8,0.6846399999999999,1,400,1,115
5360,17.25,0.68075,1,400,1,115
5361,20.7,0.67771,1,400,1,115
5362,24.15,0.67457,1,400,1,115
5363,27.6,0.66955,1,400,1,115
5364,31.05,0.66537,1,400,1,115
5365,34.5,0.66067,1,400,1,115
5366,37.95,0.65494,1,400,1,115
5367,41.4,0.65013,1,400,1,115
5368,44.85,0.6438,1,400,1,115
5369,48.3,0.63831,1,400,1,115
5370,51.75,0.63226,1,400,1,115
5371,55.2,0.62565,1,400,1,115
5372,58.65,0.6196,1,400,1,115
5373,62.1,0.61324,1,400,1,115
5374,65.55,0.60637,1,400,1,115
5375,69.0,0.59978,1,400,1,115
5376,72.45,0.59353,1,400,1,115
5377,75.9,0.58722,1,400,1,115
5378,79.35,0.58078,1,400,1,115
5379,82.8,0.57402,1,400,1,115
5380,86.25,0.5675600000000001,1,400,1,115
5381,89.7,0.56082,1,400,1,115
5382,93.15,0.55386,1,400,1,115
5383,96.6,0.54765,1,400,1,115
5384,100.05,0.54055,1,400,1,115
5385,103.5,0.53391,1,400,1,115
5386,104.65,0.53138,1,400,1,115
5387,105.8,0.52887,1,400,1,115
5388,106.95,0.52525,1,400,1,115
5389,108.1,0.52095,1,400,1,115
5390,109.25,0.50913,1,400,1,115
5391,110.4,0.48076,1,400,1,115
5392,111.55,0.4352,1,400,1,115
5393,112.7,0.37631,1,400,1,115
5394,113.85,0.31069,1,400,1,115
5395,115.0,0.24276999999999999,1,400,1,115
5396,116.15,0.17593,1,400,1,115
5397,117.3,0.11304000000000002,1,400,1,115
5398,118.45,0.064816,1,400,1,115
5399,119.6,0.034934,1,400,1,115
5400,120.75,0.021616,1,400,1,115
5401,121.9,0.016609,1,400,1,115
5402,123.05,0.014740000000000001,1,400,1,115
5403,124.2,0.013895,1,400,1,115
5404,125.35,0.013405000000000002,1,400,1,115
5405,126.5,0.012999,1,400,1,115
5406,129.95,0.012057,1,400,1,115
5407,133.4,0.011365,1,400,1,115
5408,136.85,0.01077,1,400,1,115
5409,140.3,0.010191,1,400,1,115
5410,143.75,0.009657299999999999,1,400,1,115
5411,147.2,0.0091066,1,400,1,115
5412,150.65,0.0085868,1,400,1,115
5413,154.1,0.008155299999999999,1,400,1,115
5414,157.55,0.0077238,1,400,1,115
5415,161.0,0.007413800000000001,1,400,1,115
5416,164.45,0.0071275,1,400,1,115
5417,166.75,0.006930700000000001,1,400,1,115
5418,241.5,0.032744,0,1600,1,115
5419,240.35,0.033541,0,1600,1,115
5420,239.2,0.034443,0,1600,1,115
5421,238.05,0.035512,0,1600,1,115
5422,236.9,0.037821,0,1600,1,115
5423,235.75,0.043901,0,1600,1,115
5424,234.6,0.061672000000000005,0,1600,1,115
5425,233.45,0.10007,0,1600,1,115
5426,232.3,0.15858,0,1600,1,115
5427,231.15,0.22966,0,1600,1,115
5428,230.0,0.30485,0,1600,1,115
5429,228.85,0.3835,0,1600,1,115
5430,227.7,0.45838999999999996,0,1600,1,115
5431,226.55,0.5269699999999999,0,1600,1,115
5432,225.4,0.57772,0,1600,1,115
5433,224.25,0.6057600000000001,0,1600,1,115
5434,223.1,0.6170899999999999,0,1600,1,115
5435,221.95,0.6210100000000001,0,1600,1,115
5436,220.8,0.62264,0,1600,1,115
5437,219.65,0.624,0,1600,1,115
5438,218.5,0.62389,0,1600,1,115
5439,215.05,0.6249600000000001,0,1600,1,115
5440,211.6,0.6251899999999999,0,1600,1,115
5441,208.15,0.62576,0,1600,1,115
5442,204.7,0.62621,0,1600,1,115
5443,201.25,0.62611,0,1600,1,115
5444,197.8,0.62621,0,1600,1,115
5445,194.35,0.62621,0,1600,1,115
5446,190.9,0.62634,0,1600,1,115
5447,187.45,0.62654,0,1600,1,115
5448,184.0,0.62576,0,1600,1,115
5449,180.55,0.62589,0,1600,1,115
5450,177.1,0.6258699999999999,0,1600,1,115
5451,173.65,0.6258699999999999,0,1600,1,115
5452,170.2,0.62563,0,1600,1,115
5453,166.75,0.62507,0,1600,1,115
5454,163.3,0.6248,0,1600,1,115
5455,159.85,0.62437,0,1600,1,115
5456,156.4,0.62424,0,1600,1,115
5457,152.95,0.62379,0,1600,1,115
5458,149.5,0.62322,0,1600,1,115
5459,146.05,0.6230899999999999,0,1600,1,115
5460,142.6,0.62242,0,1600,1,115
5461,139.15,0.62231,0,1600,1,115
5462,135.7,0.6221800000000001,0,1600,1,115
5463,132.25,0.62149,0,1600,1,115
5464,128.8,0.62138,0,1600,1,115
5465,125.35,0.62138,0,1600,1,115
5466,121.9,0.6208,0,1600,1,115
5467,118.45,0.62045,0,1600,1,115
5468,115.0,0.6201,0,1600,1,115
5469,111.55,0.6197600000000001,0,1600,1,115
5470,108.1,0.61941,0,1600,1,115
5471,104.65,0.61963,0,1600,1,115
5472,101.2,0.61915,0,1600,1,115
5473,97.75,0.61859,0,1600,1,115
5474,94.3,0.61882,0,1600,1,115
5475,90.85,0.61859,0,1600,1,115
5476,87.4,0.6178899999999999,0,1600,1,115
5477,83.95,0.61765,0,1600,1,115
5478,80.5,0.61741,0,1600,1,115
5479,77.05,0.61707,0,1600,1,115
5480,73.6,0.6167199999999999,0,1600,1,115
5481,70.15,0.6164,0,1600,1,115
5482,66.7,0.6158100000000001,0,1600,1,115
5483,63.25,0.6150899999999999,0,1600,1,115
5484,59.8,0.6147699999999999,0,1600,1,115
5485,56.35,0.6141,0,1600,1,115
5486,52.9,0.61269,0,1600,1,115
5487,49.45,0.6113,0,1600,1,115
5488,46.0,0.60957,0,1600,1,115
5489,42.55,0.60818,0,1600,1,115
5490,39.1,0.60735,0,1600,1,115
5491,35.65,0.60634,0,1600,1,115
5492,32.2,0.6061,0,1600,1,115
5493,28.75,0.6061,0,1600,1,115
5494,25.3,0.60541,0,1600,1,115
5495,21.85,0.60493,0,1600,1,115
5496,18.4,0.60458,0,1600,1,115
5497,14.95,0.60343,0,1600,1,115
5498,11.5,0.6017,0,1600,1,115
5499,8.05,0.60125,0,1600,1,115
5500,4.6,0.60021,0,1600,1,115
5501,1.15,0.60028,0,1600,1,115
5502,0.0,0.60028,0,1600,1,115
5503,1.15,0.59997,0,1600,1,115
5504,4.6,0.6007600000000001,0,1600,1,115
5505,8.05,0.6017,0,1600,1,115
5506,11.5,0.6025,0,1600,1,115
5507,14.95,0.60319,0,1600,1,115
5508,18.4,0.60434,0,1600,1,115
5509,21.85,0.60482,0,1600,1,115
5510,25.3,0.60597,0,1600,1,115
5511,28.75,0.60569,0,1600,1,115
5512,32.2,0.60618,0,1600,1,115
5513,35.65,0.60655,0,1600,1,115
5514,39.1,0.60701,0,1600,1,115
5515,42.55,0.60829,0,1600,1,115
5516,46.0,0.61002,0,1600,1,115
5517,49.45,0.61165,0,1600,1,115
5518,52.9,0.61317,0,1600,1,115
5519,56.35,0.6136,0,1600,1,115
5520,59.8,0.61474,0,1600,1,115
5521,63.25,0.61533,0,1600,1,115
5522,66.7,0.6158100000000001,0,1600,1,115
5523,70.15,0.6158100000000001,0,1600,1,115
5524,73.6,0.61637,0,1600,1,115
5525,77.05,0.61717,0,1600,1,115
5526,80.5,0.61707,0,1600,1,115
5527,83.95,0.61797,0,1600,1,115
5528,87.4,0.61832,0,1600,1,115
5529,90.85,0.61843,0,1600,1,115
5530,94.3,0.61856,0,1600,1,115
5531,97.75,0.61888,0,1600,1,115
5532,101.2,0.61915,0,1600,1,115
5533,104.65,0.61925,0,1600,1,115
5534,108.1,0.6196,0,1600,1,115
5535,111.55,0.6204,0,1600,1,115
5536,115.0,0.62051,0,1600,1,115
5537,118.45,0.62029,0,1600,1,115
5538,121.9,0.62142,0,1600,1,115
5539,125.35,0.6209899999999999,0,1600,1,115
5540,128.8,0.62097,0,1600,1,115
5541,132.25,0.62144,0,1600,1,115
5542,135.7,0.6219,0,1600,1,115
5543,139.15,0.62211,0,1600,1,115
5544,142.6,0.6221399999999999,0,1600,1,115
5545,146.05,0.62248,0,1600,1,115
5546,149.5,0.6228100000000001,0,1600,1,115
5547,152.95,0.62329,0,1600,1,115
5548,156.4,0.62342,0,1600,1,115
5549,159.85,0.62422,0,1600,1,115
5550,163.3,0.62457,0,1600,1,115
5551,166.75,0.62457,0,1600,1,115
5552,170.2,0.62502,0,1600,1,115
5553,173.65,0.62513,0,1600,1,115
5554,177.1,0.62524,0,1600,1,115
5555,180.55,0.62502,0,1600,1,115
5556,184.0,0.62537,0,1600,1,115
5557,187.45,0.62561,0,1600,1,115
5558,190.9,0.6260399999999999,0,1600,1,115
5559,194.35,0.62615,0,1600,1,115
5560,197.8,0.62537,0,1600,1,115
5561,201.25,0.62513,0,1600,1,115
5562,204.7,0.6249100000000001,0,1600,1,115
5563,208.15,0.62489,0,1600,1,115
5564,211.6,0.62478,0,1600,1,115
5565,215.05,0.6242,0,1600,1,115
5566,218.5,0.62227,0,1600,1,115
5567,219.65,0.6219,0,1600,1,115
5568,220.8,0.62153,0,1600,1,115
5569,221.95,0.6198199999999999,0,1600,1,115
5570,223.1,0.61416,0,1600,1,115
5571,224.25,0.5983,0,1600,1,115
5572,225.4,0.56161,0,1600,1,115
5573,226.55,0.50512,0,1600,1,115
5574,227.7,0.43388000000000004,0,1600,1,115
5575,228.85,0.35849000000000003,0,1600,1,115
5576,230.0,0.28103,0,1600,1,115
5577,231.15,0.20444,0,1600,1,115
5578,232.3,0.13625,0,1600,1,115
5579,233.45,0.084382,0,1600,1,115
5580,234.6,0.054754,0,1600,1,115
5581,235.75,0.041915,0,1600,1,115
5582,236.9,0.037398,0,1600,1,115
5583,238.05,0.0356,0,1600,1,115
5584,239.2,0.034611,0,1600,1,115
5585,240.35,0.033796,0,1600,1,115
5586,241.5,0.012956,1,1600,1,115
5587,240.35,0.013430000000000001,1,1600,1,115
5588,239.2,0.013835,1,1600,1,115
5589,238.05,0.014491999999999998,1,1600,1,115
5590,236.9,0.015878,1,1600,1,115
5591,235.75,0.019346000000000002,1,1600,1,115
5592,234.6,0.028937,1,1600,1,115
5593,233.45,0.049045,1,1600,1,115
5594,232.3,0.079937,1,1600,1,115
5595,231.15,0.11878,1,1600,1,115
5596,230.0,0.16017,1,1600,1,115
5597,228.85,0.20405,1,1600,1,115
5598,227.7,0.24641999999999997,1,1600,1,115
5599,226.55,0.28564,1,1600,1,115
5600,225.4,0.31516,1,1600,1,115
5601,224.25,0.3328,1,1600,1,115
5602,223.1,0.34095,1,1600,1,115
5603,221.95,0.34505,1,1600,1,115
5604,220.8,0.34725,1,1600,1,115
5605,219.65,0.34876999999999997,1,1600,1,115
5606,218.5,0.35035,1,1600,1,115
5607,215.05,0.35417,1,1600,1,115
5608,211.6,0.35831999999999997,1,1600,1,115
5609,208.15,0.36191999999999996,1,1600,1,115
5610,204.7,0.36607,1,1600,1,115
5611,201.25,0.37006999999999995,1,1600,1,115
5612,197.8,0.37387,1,1600,1,115
5613,194.35,0.37759000000000004,1,1600,1,115
5614,190.9,0.38149,1,1600,1,115
5615,187.45,0.38568,1,1600,1,115
5616,184.0,0.38971,1,1600,1,115
5617,180.55,0.39411999999999997,1,1600,1,115
5618,177.1,0.39803,1,1600,1,115
5619,173.65,0.4026,1,1600,1,115
5620,170.2,0.40697,1,1600,1,115
5621,166.75,0.41102,1,1600,1,115
5622,163.3,0.41535,1,1600,1,115
5623,159.85,0.42022,1,1600,1,115
5624,156.4,0.42417,1,1600,1,115
5625,152.95,0.42868,1,1600,1,115
5626,149.5,0.43358,1,1600,1,115
5627,146.05,0.43863,1,1600,1,115
5628,142.6,0.44322,1,1600,1,115
5629,139.15,0.44773999999999997,1,1600,1,115
5630,135.7,0.4524,1,1600,1,115
5631,132.25,0.45786000000000004,1,1600,1,115
5632,128.8,0.46248,1,1600,1,115
5633,125.35,0.46811,1,1600,1,115
5634,121.9,0.47278000000000003,1,1600,1,115
5635,118.45,0.47784,1,1600,1,115
5636,115.0,0.48349,1,1600,1,115
5637,111.55,0.48875,1,1600,1,115
5638,108.1,0.49396,1,1600,1,115
5639,104.65,0.49951,1,1600,1,115
5640,101.2,0.50503,1,1600,1,115
5641,97.75,0.51062,1,1600,1,115
5642,94.3,0.51622,1,1600,1,115
5643,90.85,0.52242,1,1600,1,115
5644,87.4,0.5282600000000001,1,1600,1,115
5645,83.95,0.53378,1,1600,1,115
5646,80.5,0.53869,1,1600,1,115
5647,77.05,0.54485,1,1600,1,115
5648,73.6,0.55096,1,1600,1,115
5649,70.15,0.55706,1,1600,1,115
5650,66.7,0.56276,1,1600,1,115
5651,63.25,0.5686,1,1600,1,115
5652,59.8,0.5744600000000001,1,1600,1,115
5653,56.35,0.58009,1,1600,1,115
5654,52.9,0.58586,1,1600,1,115
5655,49.45,0.59242,1,1600,1,115
5656,46.0,0.59775,1,1600,1,115
5657,42.55,0.60229,1,1600,1,115
5658,39.1,0.6079100000000001,1,1600,1,115
5659,35.65,0.61248,1,1600,1,115
5660,32.2,0.6172,1,1600,1,115
5661,28.75,0.62192,1,1600,1,115
5662,25.3,0.62532,1,1600,1,115
5663,21.85,0.62849,1,1600,1,115
5664,18.4,0.63139,1,1600,1,115
5665,14.95,0.63483,1,1600,1,115
5666,11.5,0.63631,1,1600,1,115
5667,8.05,0.63888,1,1600,1,115
5668,4.6,0.64,1,1600,1,115
5669,1.15,0.64017,1,1600,1,115
5670,0.0,0.64058,1,1600,1,115
5671,1.15,0.6389100000000001,1,1600,1,115
5672,4.6,0.6390100000000001,1,1600,1,115
5673,8.05,0.6379,1,1600,1,115
5674,11.5,0.63647,1,1600,1,115
5675,14.95,0.6331600000000001,1,1600,1,115
5676,18.4,0.6306,1,1600,1,115
5677,21.85,0.62803,1,1600,1,115
5678,25.3,0.62473,1,1600,1,115
5679,28.75,0.62005,1,1600,1,115
5680,32.2,0.61578,1,1600,1,115
5681,35.65,0.61057,1,1600,1,115
5682,39.1,0.6058600000000001,1,1600,1,115
5683,42.55,0.6013,1,1600,1,115
5684,46.0,0.5954699999999999,1,1600,1,115
5685,49.45,0.59033,1,1600,1,115
5686,52.9,0.58431,1,1600,1,115
5687,56.35,0.57833,1,1600,1,115
5688,59.8,0.57267,1,1600,1,115
5689,63.25,0.5674399999999999,1,1600,1,115
5690,66.7,0.56137,1,1600,1,115
5691,70.15,0.55556,1,1600,1,115
5692,73.6,0.54991,1,1600,1,115
5693,77.05,0.54362,1,1600,1,115
5694,80.5,0.53769,1,1600,1,115
5695,83.95,0.53215,1,1600,1,115
5696,87.4,0.52617,1,1600,1,115
5697,90.85,0.521,1,1600,1,115
5698,94.3,0.51442,1,1600,1,115
5699,97.75,0.50898,1,1600,1,115
5700,101.2,0.50354,1,1600,1,115
5701,104.65,0.49881000000000003,1,1600,1,115
5702,108.1,0.49267,1,1600,1,115
5703,111.55,0.48723,1,1600,1,115
5704,115.0,0.48211000000000004,1,1600,1,115
5705,118.45,0.47717,1,1600,1,115
5706,121.9,0.47147,1,1600,1,115
5707,125.35,0.46679,1,1600,1,115
5708,128.8,0.46163000000000004,1,1600,1,115
5709,132.25,0.45688999999999996,1,1600,1,115
5710,135.7,0.45131000000000004,1,1600,1,115
5711,139.15,0.4468,1,1600,1,115
5712,142.6,0.44226000000000004,1,1600,1,115
5713,146.05,0.43728,1,1600,1,115
5714,149.5,0.43181,1,1600,1,115
5715,152.95,0.42767,1,1600,1,115
5716,156.4,0.42348,1,1600,1,115
5717,159.85,0.41925,1,1600,1,115
5718,163.3,0.41447,1,1600,1,115
5719,166.75,0.40981999999999996,1,1600,1,115
5720,170.2,0.40538,1,1600,1,115
5721,173.65,0.40095,1,1600,1,115
